Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783355325,100,,Aggregated,80.000000,74.400000,1,1,1,2,1600,32000,33000,34000,35000,35000,35000,1905,1642,1,1906.9376973575206,0.7351220046984963,34766.61053299904,34.93910761154856
1783355326,100,,Aggregated,80.000000,74.400000,1,1,1,2,1600,32000,33000,34000,35000,35000,35000,1938,1642,1,1894.3181726821795,0.7351220046984963,34766.61053299904,36.63106295149639
1783355327,100,,Aggregated,71.700000,55.000000,1,1,2,5,1600,32000,33000,34000,35000,35000,35000,1995,1642,1,1879.1372539614542,0.7351220046984963,34766.61053299904,39.41353383458647
1783355328,100,,Aggregated,65.500000,45.300000,1,1,2,870,1600,2300,33000,34000,35000,35000,35000,2033,1642,1,1865.6150318151151,0.7351220046984963,34766.61053299904,41.18445646827349
1783355329,100,,Aggregated,59.100000,35.200000,1,1,2,970,1600,2300,33000,34000,35000,35000,35000,2090,1642,1,1845.3047138000393,0.7351220046984963,34766.61053299904,43.72105263157895
1783355330,100,,Aggregated,54.100000,25.900000,1,1,5,1000,1500,2300,33000,34000,35000,35000,35000,2127,1642,1,1834.98553880023,0.7351220046984963,34766.61053299904,45.290079924776684
1783355331,100,,Aggregated,48.800000,15.300000,1,1,850,1100,1500,2300,33000,34000,35000,35000,35000,2190,1642,1,1810.1163554822326,0.7351220046984963,34766.61053299904,47.83881278538813
1783355332,100,,Aggregated,43.300000,5.200000,1,2,880,1100,1500,2300,33000,34000,35000,35000,35000,2220,1642,1,1798.017775169399,0.7351220046984963,34766.61053299904,49.00405405405405
1783355333,100,,Aggregated,44.200000,0.000000,1,2,940,1100,1500,2200,33000,34000,35000,35000,35000,2276,1642,1,1781.8395533098028,0.7351220046984963,34766.61053299904,51.09314586994728
1783355334,100,,Aggregated,44.200000,0.000000,1,2,970,1100,1500,2200,33000,34000,35000,35000,35000,2315,1642,1,1770.6243229581473,0.7351220046984963,34766.61053299904,52.493736501079916
1783355335,100,,Aggregated,46.600000,0.000000,1,2,1000,1100,1500,2200,33000,34000,35000,35000,35000,2367,1642,1,1755.4153290144127,0.7351220046984963,34766.61053299904,54.27967891846219
1783355336,100,,Aggregated,46.700000,0.000000,1,5,1000,1100,1500,2200,33000,34000,35000,35000,35000,2420,1642,1,1741.5210055521181,0.7351220046984963,34766.61053299904,56.021900826446284
1783355337,100,,Aggregated,46.700000,0.000000,1,740,1000,1100,1400,2200,33000,34000,35000,35000,35000,2470,1642,1,1723.727873536092,0.7351220046984963,34766.61053299904,57.60890688259109
1783355338,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355339,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355340,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355341,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355342,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355343,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355344,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355345,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355346,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355347,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355348,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355349,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355350,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355351,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355352,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355353,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355354,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355355,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355356,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355357,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355358,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355359,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355360,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355361,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355362,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355363,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355364,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355365,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355366,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355367,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355368,100,,Aggregated,46.900000,0.000000,1,770,1000,1100,1400,2200,33000,34000,35000,35000,35000,2492,1642,1,1720.2240182111304,0.7351220046984963,34766.61053299904,58.29293739967897
1783355369,100,,Aggregated,0.000000,0.000000,1,840,1100,1200,1600,32000,33000,34000,35000,35000,35000,2547,1678,1,2367.279452970609,0.7351220046984963,34766.61053299904,58.33608166470357
1783355370,100,,Aggregated,0.000000,0.000000,1,860,1100,1200,1800,32000,33000,34000,35000,35000,35000,2630,1721,1,2775.901420568509,0.7351220046984963,34766.61053299904,58.84866920152091
1783355371,100,,Aggregated,5.500000,3.600000,1,830,1100,1200,1800,32000,33000,34000,35000,35000,35000,2707,1793,1,2755.7254016184593,0.7351220046984963,34766.61053299904,57.92944218692279
1783355372,100,,Aggregated,9.000000,7.100000,1,750,1100,1200,1700,32000,33000,34000,35000,35000,35000,2816,1902,1,2649.1064228846485,0.7351220046984963,34766.61053299904,56.42258522727273
1783355373,100,,Aggregated,19.100000,12.700000,1,7,1000,1200,1600,32000,33000,34000,35000,35000,35000,2916,2002,1,2558.3034906159605,0.7351220046984963,34766.61053299904,55.13923182441701
1783355374,100,,Aggregated,29.700000,23.300000,1,2,1000,1100,1600,32000,33000,34000,35000,35000,35000,3010,2096,1,2478.4474190176416,0.7351220046984963,34766.61053299904,54.010631229235884
1783355375,100,,Aggregated,39.600000,33.200000,1,2,980,1100,1600,32000,33000,34000,35000,35000,35000,3115,2201,1,2394.944684440788,0.7351220046984963,34766.61053299904,52.830497592295345
1783355376,100,,Aggregated,50.200000,43.800000,1,2,960,1100,1500,32000,33000,33000,35000,35000,35000,3211,2297,1,2323.3773912930774,0.7351220046984963,34766.61053299904,51.8190594830271
1783355377,100,,Aggregated,59.200000,52.800000,1,2,940,1100,1500,32000,33000,33000,35000,35000,35000,3309,2395,1,2254.603471964353,0.7351220046984963,34766.61053299904,50.84708371109097
1783355378,100,,Aggregated,69.900000,63.500000,1,2,910,1100,1500,32000,33000,33000,35000,35000,35000,3412,2498,1,2186.577579853774,0.7351220046984963,34766.61053299904,49.88569753810082
1783355379,100,,Aggregated,79.300000,72.900000,1,2,890,1100,1400,31000,33000,33000,35000,35000,35000,3511,2597,1,2124.9580197525243,0.7351220046984963,34766.61053299904,49.014810595272
1783355380,100,,Aggregated,89.700000,83.300000,1,2,850,1000,1400,31000,33000,33000,35000,35000,35000,3609,2695,1,2067.2930058301695,0.7351220046984963,34766.61053299904,48.19977833194791
1783355381,100,,Aggregated,93.600000,89.100000,1,1,820,1000,1400,31000,33000,33000,35000,35000,35000,3708,2794,1,2012.1339185226695,0.7143589973566122,34766.61053299904,47.42017259978425
1783355382,100,,Aggregated,100.000000,95.500000,1,1,760,1000,1400,31000,33000,33000,35000,35000,35000,3809,2895,1,1958.8100124082478,0.7143589973566122,34766.61053299904,46.66657915463376
1783355383,100,,Aggregated,100.200000,100.200000,1,1,690,980,1400,31000,33000,33000,35000,35000,35000,3906,2992,1,1910.1976651720593,0.7143589973566122,34766.61053299904,45.979518689196105
1783355384,100,,Aggregated,99.600000,99.600000,1,1,4,970,1400,2400,33000,33000,35000,35000,35000,4007,3093,1,1862.0776555904818,0.7143589973566122,34766.61053299904,45.299475917144996
